2.000000, 0.000000, 0.000000, 0.000000, 0.009261
3.350000, 0.000000, 0.000000, 0.001389, -0.007927
4.700000, 0.000000, 0.001875, 0.000200, -0.004308
6.049998, 0.002532, 0.002145, -0.000446, -0.002391
7.399995, 0.005428, 0.001543, -0.000805, -0.001935
8.749993, 0.007511, 0.000457, -0.001095, -0.000822
10.099993, 0.008128, -0.001021, -0.001218, -0.000834
11.449992, 0.006749, -0.002666, -0.001343, 0.003985
12.799987, 0.003150, -0.004479, -0.000746, 0.015740
14.149974, -0.002897, -0.005486, 0.001615, -0.005797
15.499953, -0.010303, -0.003305, 0.000746, 0.007216
16.849946, -0.014765, -0.002298, 0.001828, -0.010590
18.199942, -0.017867, 0.000170, 0.000240, -0.000506
19.549942, -0.017637, 0.000494, 0.000164, -0.011127
20.899942, -0.016971, 0.000715, -0.001505, 0.006871
22.249942, -0.016005, -0.001317, -0.000475, 0.013335
23.599941, -0.017784, -0.001958, 0.001526, -0.012470
24.949938, -0.020427, 0.000102, -0.000345, 0.006532
26.299938, -0.020289, -0.000364, 0.000635, -0.013787
27.649938, -0.020780, 0.000494, -0.001433, 0.014346
28.999938, -0.020114, -0.001441, 0.000719, 0.003280
30.349937, -0.022059, -0.000470, 0.001211, 0.067373
31.699936, -0.022694, 0.001165, 0.011317, -0.109540
33.049935, -0.021122, 0.016443, -0.005114, 0.078663
34.399753, 0.001074, 0.009539, 0.006686, -0.129646
35.749692, 0.013951, 0.018564, -0.012761, 0.055494
37.099459, 0.039011, 0.001336, -0.004437, 0.008762
38.449458, 0.040815, -0.004654, -0.003123, 0.040017
39.799443, 0.034532, -0.008870, 0.002880, 0.001156
41.149390, 0.022558, -0.004983, 0.003053, -0.014576
42.499373, 0.015831, -0.000861, 0.000867, -0.002362
43.849373, 0.014668, 0.000309, 0.000512, -0.011606
45.199373, 0.015085, 0.001000, -0.001229, -0.005782
46.549372, 0.016436, -0.000658, -0.002096, 0.007688
47.899372, 0.015547, -0.003488, -0.000943, 0.016264
49.249364, 0.010839, -0.004760, 0.001497, -0.009014
50.599348, 0.004413, -0.002739, 0.000145, 0.019788
51.949343, 0.000715, -0.002544, 0.003113, -0.026061
53.299339, -0.002719, 0.001659, -0.000796, 0.005297
54.649337, -0.000480, 0.000584, -0.000002, 0.000000
55.999337, 0.000309, 0.000582, -0.000002, 0.000000 